Date,Y,Trade1,Trade2,Trade3,Trade4,Trade5,Trade6,Trade7,Trade8,Trade9,Trade10,Cross1,Cross2,Cross3,Cross4,Cross5,Cross6,Cross7,Cross8,Cross9,Cross10,Cross11,Cross12,Cross13,Macro1,Macro2,Macro3,Macro4,Macro5,Macro6,Macro7,NY,SB,MD,LD,ID,Seasonal
7/19/2009,76458246.5,29298.99952,0.128321295,0.313861089,0.070942208,0.117210884,2.619939638,0.823026521,0.994639467,0.887544403,0.987981056,2.862589839,2.919816474,3.305655412,18256.31097,10711.98308,1764.360421,0.20217742,0.140092292,0.065577495,0.143439672,0.204748857,0.140181169,0.22437604,6.869206763,261.0011567,213.8040349,5.450441951,2226.028686,9977.522314,12971.13498,0,0,0,0,0,-1283059.933
7/26/2009,75568231.73,29240.25029,0.131930808,0.311399735,0.074414046,0.113589906,2.616201944,0.849633919,0.993591039,0.920598851,0.984206927,2.863846852,2.887176412,3.335259249,18171.97869,10615.57536,1740.07519,0.193810701,0.127103768,0.016791746,0.14624505,0.21836773,0.136975073,0.231205375,6.91602143,262.1723797,213.7119559,5.465361859,2232.268748,9965.08734,12981.25571,0,0,0,0,0,-1720359.135
8/2/2009,76577809.14,29265.1625,0.144882682,0.301421766,0.071837825,0.121423789,2.633918779,0.857542089,0.994485368,0.895549315,0.984366002,2.848778399,2.951019766,3.289938519,18241.42767,10614.5485,1732.79839,0.19408843,0.102042036,0.036009027,0.13340302,0.20899998,0.102490876,0.243512053,6.960387219,263.0809224,213.6397679,5.478639998,2238.091714,9952.776552,12991.42301,0,0,0,0,0,823834.5736
8/9/2009,80842651.23,29492.86535,0.149041993,0.302883726,0.075915824,0.114339107,2.636889553,0.841019672,0.995073019,0.905704581,0.985802812,2.864812111,2.899400466,3.305021146,18480.33139,10729.96812,1739.192712,0.200075904,0.108714406,0.025942683,0.11814149,0.197683083,0.097442019,0.238651247,7.0012994,263.7221108,213.5888254,5.490274444,2243.347682,9940.942166,13001.563,0,0,0,0,0,1969532.437
8/16/2009,78456925.34,29409.60476,0.122799955,0.317197404,0.065067291,0.122795016,2.637574864,0.834845664,0.994803717,0.887573059,0.989163297,2.865190474,2.911392075,3.244216937,18405.25973,10649.08588,1729.774801,0.192329695,0.11130036,0.047241091,0.131278659,0.199730218,0.093410705,0.221879443,7.037761051,264.0912717,213.560475,5.500263275,2247.887526,9929.934547,13011.60222,0,0,0,0,0,-741975.0426
8/23/2009,75787340.14,29242.16136,0.129483796,0.316821926,0.078291663,0.116602453,2.632864851,0.858329155,0.994602858,0.91420823,0.988842255,2.880147201,2.918938902,3.297362749,18354.51621,10464.98457,1732.937676,0.172118745,0.116221864,0.017376631,0.15933412,0.227296406,0.113215104,0.23096363,7.068871061,264.1864689,213.555798,5.508617677,2251.578043,9920.074225,13021.47028,0,0,0,0,0,-2601499.207
8/30/2009,74235638.3,29179.33905,0.13890328,0.317229315,0.067410697,0.12284199,2.637271815,0.818715171,0.994930086,0.895244545,0.98621581,2.873163753,2.951691049,3.28347833,18408.38963,10352.93994,1727.014426,0.182040243,0.138010572,0.041166434,0.152394149,0.210544981,0.131549301,0.206982294,7.094508884,264.0259406,213.5738759,5.515445596,2254.407534,9911.450795,13031.12261,0,0,0,0,0,4207107.301
9/6/2009,88881114.2,29687.63379,0.23003579,0.270344872,0.091102473,0.105071927,2.729632549,0.912630876,0.994790883,0.938946884,0.988427831,2.837372468,2.965649633,3.302159982,18971.19936,10862.76136,1749.410245,0.180500807,0.144245162,0.007145322,0.133535203,0.172814788,0.122933074,0.212102918,7.115121602,263.642698,213.6123241,5.520925758,2256.453106,9903.985608,13040.53309,0,0,0,1,0,3618277.567
9/13/2009,78788011.26,29498.69411,0.122380167,0.330752166,0.077035392,0.127536754,2.643389587,0.837766421,0.99448332,0.908452577,0.99005578,2.858101088,2.91432315,3.23755389,18830.49677,10743.88458,1747.851023,0.199055767,0.159347801,0.051374766,0.158778348,0.220106791,0.128583064,0.220561471,7.131185625,263.0706193,213.6686818,5.525241095,2257.797004,9897.590153,13049.6768,0,0,0,0,0,-2239710.22
9/20/2009,73336379.91,29381.74797,0.117412607,0.317850043,0.059123329,0.120803964,2.593956028,0.787868977,0.994350027,0.844019619,0.986427379,2.870052784,2.949757813,3.424686945,18685.5133,10469.31915,1742.167491,0.19692378,0.143152788,0.02779456,0.141508512,0.189659497,0.137240904,0.203784809,7.143181096,262.3435827,213.7404746,5.528574491,2258.52161,9892.175769,13058.52875,0,0,0,0,0,-5569618.739
9/27/2009,71201900.2,29393.35932,0.106322675,0.312846906,0.061498042,0.122765979,2.560918441,0.810098782,0.99487122,0.883053597,0.99059103,2.865856004,2.936555408,3.353683517,18496.3049,10279.41051,1717.922816,0.196396234,0.137043812,0.047899445,0.151393338,0.207985314,0.139576134,0.234352054,7.151586549,261.4954664,213.8252415,5.531108878,2258.708985,9887.654139,13067.06405,0,0,0,0,0,-5801546.276
10/4/2009,77084330.89,30063.34717,0.132997793,0.285157511,0.091639826,0.110525793,2.573037528,0.870389381,0.993503838,0.929464478,0.989586642,2.850355989,2.926988106,3.284712337,18745.50524,10355.9328,1726.911757,0.186409952,0.121365434,0.048091627,0.13974228,0.202229478,0.165347052,0.228172991,7.156880534,260.5601486,213.9205081,5.533027139,2258.441651,9883.936455,13075.25769,0,0,0,0,0,-697128.183
10/11/2009,77633427.27,30549.79046,0.105924945,0.284226811,0.093013476,0.117310444,2.570105715,0.850172826,0.992847016,0.921361328,0.989703388,2.854780323,2.894163375,3.282360068,18895.51577,10506.8891,1736.136709,0.194807034,0.127625484,0.046128014,0.149498845,0.219252929,0.170879293,0.21246633,7.159541591,259.5715075,214.0238137,5.534512208,2257.801669,9880.934402,13083.08477,0,0,0,0,0,-2388111.675
10/18/2009,75159934.2,30242.96554,0.104745036,0.279045009,0.086671001,0.117871585,2.555294086,0.833676655,0.994241463,0.902515746,0.988463579,2.84887081,2.874530543,3.308734898,18735.40759,10431.46247,1711.975746,0.19925591,0.154845242,0.03319152,0.163820502,0.224861461,0.182375288,0.246040933,7.160048789,258.5634214,214.1326876,5.535746966,2256.871558,9878.559171,13090.52027,0,0,0,0,0,-4535527.657
10/25/2009,73545531.49,29685.53014,0.112284253,0.274619281,0.108094723,0.120321491,2.572898642,0.858216028,0.994081303,0.914972876,0.989859929,2.84976547,2.898731868,3.33659744,18496.00771,10313.6828,1677.312793,0.190162927,0.139888311,0.015692524,0.162684398,0.198124765,0.183898445,0.239250808,7.158880676,257.5697685,214.2446638,5.536914346,2255.733381,9876.722447,13097.5393,0,0,0,0,0,-4139297.049
11/1/2009,78069463.46,29245.58998,0.159800349,0.248811513,0.09417148,0.117139055,2.64204908,0.856631677,0.977682685,0.929586099,0.987620866,2.885188703,2.935398347,3.232593027,18435.59089,10430.55501,1629.46515,0.184988976,0.159913371,0.049604283,0.17098496,0.188738145,0.15190229,0.228614822,7.156516322,256.6244269,214.3572718,5.538197232,2254.46952,9875.335569,13104.11689,0,0,0,0,0,-2828817.723
11/8/2009,75524741.61,29549.43218,0.124238531,0.27324249,0.085701443,0.119696286,2.600827001,0.817995251,0.993780455,0.879380239,0.990532427,2.861507606,2.936754403,3.212013559,18941.42825,10574.10101,1674.988151,0.189611525,0.154915642,0.026852959,0.181608557,0.203664116,0.120381012,0.258782318,7.153434274,255.7612748,214.4680507,5.539778556,2253.16222,9874.310024,13110.22809,0,0,0,0,0,-4340622.017
11/15/2009,73991291.53,29409.94984,0.104045951,0.275483146,0.087806654,0.121746244,2.570034982,0.830145045,0.993085965,0.886947169,0.982330469,2.877798975,2.962998876,3.243323279,18964.36745,10508.18393,1675.878398,0.187527456,0.148501517,0.022390578,0.201110863,0.228223741,0.121886619,0.250698279,7.150113067,255.0141906,214.5745261,5.541841201,2251.893864,9873.557151,13115.84791,0,0,0,0,0,-4626401.037
11/22/2009,74688468.99,29207.90302,0.144599755,0.256277066,0.07807477,0.122433205,2.639587109,0.835961954,0.994300999,0.884717033,0.990403816,2.859538184,3.009403938,3.270174319,19145.16594,10568.75703,1622.577803,0.179720229,0.154222055,0.00873545,0.145116969,0.164033426,0.139805973,0.228035104,7.147008629,254.4155228,214.6743702,5.544558321,2250.742218,9872.992405,13120.95489,0,0,0,0,0,-6621028.856
11/29/2009,69643287.6,28549.84307,0.129275105,0.273304981,0.078650376,0.112065382,2.666649747,0.797422825,0.995035251,0.847179104,0.989341095,2.8706259,3.07774471,3.233824859,18616.02389,10540.98396,1496.234714,0.186757908,0.139468113,0.013872448,0.135659539,0.175230421,0.127638692,0.259703884,7.144324861,253.9807956,214.7667332,5.547995505,2249.737813,9872.572583,13125.56526,0,0,0,0,0,-7540372.718
12/6/2009,75607135.59,29077.34321,0.121554564,0.267102499,0.085059781,0.122449629,2.596777069,0.824967231,0.9921075,0.900303558,0.986995669,2.80333777,2.928553411,3.146675515,18812.40464,10371.17515,1616.796519,0.170452699,0.146516285,0.011128907,0.159182244,0.244265658,0.125554683,0.278082074,7.142013798,253.7087087,214.8522488,5.552110817,2248.863494,9872.296414,13129.73287,0,0,0,0,0,-2823420.512
12/13/2009,79774265.79,29183.78564,0.114398298,0.275080559,0.094338259,0.131644481,2.639806352,0.842400811,0.993788491,0.889557312,0.987297734,2.815894594,2.953110714,3.181362385,18877.76719,10548.83908,1561.625481,0.176381359,0.158593768,0.024068861,0.15219384,0.244891692,0.129004305,0.238303247,7.140003997,253.596432,214.9316875,5.556852555,2248.097717,9872.16638,13133.51529,0,0,0,0,0,-194454.5015
12/20/2009,82748066.61,29080.02234,0.144917319,0.264916706,0.081948144,0.130229509,2.716057882,0.863207785,0.993845049,0.894535683,0.985425507,2.851320961,3.049830764,3.19039858,19026.87513,10898.91225,1486.538283,0.185882635,0.173742088,0.018462986,0.119786881,0.195998135,0.142001294,0.235026587,7.13822473,253.6411359,215.005819,5.562169004,2247.41906,9872.184952,13136.96976,0,0,0,0,0,4649955.159
12/27/2009,83247893.52,28130.05541,0.17778705,0.257591029,0.093859907,0.123066813,2.802607999,0.854336615,0.994152533,0.900454729,0.987007022,2.845441102,3.064769789,3.20085168,18420.89404,11140.82353,1323.690469,0.181250633,0.151490957,0.007369624,0.09944894,0.198222235,0.115704498,0.243059173,7.136604558,253.8399902,215.0754137,5.568008461,2246.806016,9872.354609,13140.15376,1,0,0,0,0,742475.2723
1/3/2010,88232063.01,28858.94165,0.206818204,0.26046048,0.110626278,0.111241165,2.780859318,0.874577147,0.992334655,0.904945203,0.986546124,2.858964184,2.991746392,3.223546912,18789.46339,11579.87354,1546.273276,0.202754886,0.140053862,0.020390588,0.107154528,0.210119528,0.113020152,0.241604406,7.135072751,254.1901651,215.1412395,5.574319209,2246.237114,9872.677827,13143.12465,1,0,0,0,0,2255976.021
